id;idcor;authors;year;ref;doi;url;experiment.type;condition;stress;location;nb.site;names.s1;names.s2;names.s3;names.s4;names.s5;trace;lat.dms.s1;lat.dir.s1;long.dms.s1;long.dir.s1;lat.dms.s2;lat.dir.s2;long.dms.s2;long.dir.s2;lat.dms.s3;lat.dir.s3;long.dms.s3;long.dir.s3;lat.dms.s4;lat.dir.s4;long.dms.s4;long.dir.s4;lat.dms.s5;lat.dir.s5;long.dms.s5;long.dir.s5;life.form;veg.sp;veg.type;bio.scale;bio.scale.genera;nb.sp.reported;fitness;RGR.authors;RGR.min.authors;RGR.max.authors;RGR.unit.authors;RGR;RGR.min;RGR.max;RGR.unit;RGR.eq;RGR.dataset;RGR.dataset.period;trait.dataset;Traits.Dataset.period;RGR.stage;trait.stage;stage;stage.reported;stage.simi;trait.size.unit;measure.size;size.min;size.max;size.mean.range;trait.org;trait;trait.def;trait.min;trait.max;trait.unit;sample.size;relation.sign;coef.value.recorded;coef;coef.type
42;205;Herault.et.al;2011;Herault.et.al.2011;10.1111/j.1365-2745.2011.01883.x;http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2745.2011.01883.x/abstract;mix.field.database;natural;unstressed;French Guiana;1;Paracou Reserve;NA;NA;NA;NA;point;5:18:00/N;N;52:55:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;50;growth;MaxGR(Di);0,58;5,51;mm.y-1;GR(Di);0,058;0,551;cm.yr-1;log(AGRis+1)=Maxs _ exp(-1/2 _ (log((DSHis)/(Dopts)/Ks)2)+_is1. Maxs is the maximum value of log(AGR+1);Paracou_Wagner.et.al.2010;1991-2007;FrenchGuianaDatabase_Baraloto.et.al.2010andb;2007-2008;mix;mix;adult;y;Sim;D;diameter;31,4;79,2;55,3;BarkTickness;BarkTickness;BarkTickness;NA;NA;NA;50;P;0,29;0,29;Pearson
42;206;Herault.et.al;2011;Herault.et.al.2011;10.1111/j.1365-2745.2011.01883.x;http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2745.2011.01883.x/abstract;mix.field.database;natural;unstressed;French Guiana;1;Paracou Reserve;NA;NA;NA;NA;point;5:18:00/N;N;52:55:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;50;growth;MaxGR(Di);0,58;5,51;mm.y-1;GR(Di);0,058;0,551;cm.yr-1;log(AGRis+1)=Maxs _ exp(-1/2 _ (log((DSHis)/(Dopts)/Ks)2)+_is1. Maxs is the maximum value of log(AGR+1);Paracou_Wagner.et.al.2010;1991-2007;FrenchGuianaDatabase_Baraloto.et.al.2010andb;2007-2008;mix;mix;adult;y;Sim;D;diameter;31,4;79,2;55,3;Leaf DeltaC13;Leaf DeltaC13;Leaf DeltaC13;NA;NA;NA;50;O;0,1;0,1;Pearson
42;207;Herault.et.al;2011;Herault.et.al.2011;10.1111/j.1365-2745.2011.01883.x;http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2745.2011.01883.x/abstract;mix.field.database;natural;unstressed;French Guiana;1;Paracou Reserve;NA;NA;NA;NA;point;5:18:00/N;N;52:55:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;50;growth;MaxGR(Di);0,58;5,51;mm.y-1;GR(Di);0,058;0,551;cm.yr-1;log(AGRis+1)=Maxs _ exp(-1/2 _ (log((DSHis)/(Dopts)/Ks)2)+_is1. Maxs is the maximum value of log(AGR+1);Paracou_Wagner.et.al.2010;1991-2007;MARIWEENdatabase_Herault.et.al.2010, see Ollivier, Baraloto & Marcon 2007;NA;mix;mix;adult;y;Sim;D;diameter;31,4;79,2;55,3;Diamter stem 95th;Diamter stem 95th;Diamter stem 95th;NA;NA;NA;50;P;0,46;0,46;Pearson
42;208;Herault.et.al;2011;Herault.et.al.2011;10.1111/j.1365-2745.2011.01883.x;http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2745.2011.01883.x/abstract;mix.field.database;natural;unstressed;French Guiana;1;Paracou Reserve;NA;NA;NA;NA;point;5:18:00/N;N;52:55:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;50;growth;MaxGR(Di);0,58;5,51;mm.y-1;GR(Di);0,058;0,551;cm.yr-1;log(AGRis+1)=Maxs _ exp(-1/2 _ (log((DSHis)/(Dopts)/Ks)2)+_is1. Maxs is the maximum value of log(AGR+1);Paracou_Wagner.et.al.2010;1991-2007;FrenchGuianaDatabase_Baraloto.et.al.2010andb;2007-2008;mix;mix;adult;y;Sim;D;diameter;31,4;79,2;55,3;LTD;LTD;LTD;NA;NA;g.cm-3;50;O;-0,14;-0,14;Pearson
42;209;Herault.et.al;2011;Herault.et.al.2011;10.1111/j.1365-2745.2011.01883.x;http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2745.2011.01883.x/abstract;mix.field.database;natural;unstressed;French Guiana;1;Paracou Reserve;NA;NA;NA;NA;point;5:18:00/N;N;52:55:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;50;growth;MaxGR(Di);0,58;5,51;mm.y-1;GR(Di);0,058;0,551;cm.yr-1;log(AGRis+1)=Maxs _ exp(-1/2 _ (log((DSHis)/(Dopts)/Ks)2)+_is1. Maxs is the maximum value of log(AGR+1);Paracou_Wagner.et.al.2010;1991-2007;FrenchGuianaDatabase_Baraloto.et.al.2010andb;2007-2008;mix;mix;adult;y;Sim;D;diameter;31,4;79,2;55,3;Pmass;Pmass;Leaf phosphorus content per unit of leaf mass;NA;NA;mg.g-1;50;O;0;0;Pearson
42;210;Herault.et.al;2011;Herault.et.al.2011;10.1111/j.1365-2745.2011.01883.x;http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2745.2011.01883.x/abstract;mix.field.database;natural;unstressed;French Guiana;1;Paracou Reserve;NA;NA;NA;NA;point;5:18:00/N;N;52:55:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;50;growth;MaxGR(Di);0,58;5,51;mm.y-1;GR(Di);0,058;0,551;cm.yr-1;log(AGRis+1)=Maxs _ exp(-1/2 _ (log((DSHis)/(Dopts)/Ks)2)+_is1. Maxs is the maximum value of log(AGR+1);Paracou_Wagner.et.al.2010;1991-2007;MARIWEENdatabase_Herault.et.al.2010, see Ollivier, Baraloto & Marcon 2007;NA;mix;mix;adult;y;Sim;D;diameter;31,4;79,2;55,3;Seedmass;Seedmass;dry seed mass;NA;NA;g;50;O;0,11;0,11;Pearson
42;211;Herault.et.al;2011;Herault.et.al.2011;10.1111/j.1365-2745.2011.01883.x;http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2745.2011.01883.x/abstract;mix.field.database;natural;unstressed;French Guiana;1;Paracou Reserve;NA;NA;NA;NA;point;5:18:00/N;N;52:55:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;50;growth;MaxGR(Di);0,58;5,51;mm.y-1;GR(Di);0,058;0,551;cm.yr-1;log(AGRis+1)=Maxs _ exp(-1/2 _ (log((DSHis)/(Dopts)/Ks)2)+_is1. Maxs is the maximum value of log(AGR+1);Paracou_Wagner.et.al.2010;1991-2007;FrenchGuianaDatabase_Baraloto.et.al.2010andb;2007-2008;mix;mix;adult;y;Sim;D;diameter;31,4;79,2;55,3;WoodMoisture;WoodMoisture;WoodMoisture;NA;NA;NA;50;P;0,4;0,4;Pearson
43;212;Huante.and.Ricon;1997;Huante.and.Ricon.1997;10.1007/s004420050353;http://link.springer.com/10.1007/s004420050353;glasshouse;control;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;10;growth;RGR(Mi);0,007;0,21;g.g-1.d-1;RGR(Mi);2,555;76,65;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1997;local;1998;seedling;seedling;juvenile;y;Sim;A;age;0,147945205;0,147945205;0,147945205;SLA;SLA;Specific leaf area;248,4;444,9;cm2.g-1;10;P;0,73;0,73;Spearman
43;213;Huante.and.Ricon;1997;Huante.and.Ricon.1997;10.1007/s004420050353;http://link.springer.com/10.1007/s004420050353;glasshouse;control;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;10;growth;RGR(Mi);0,007;0,21;g.g-1.d-1;RGR(Mi);2,555;76,65;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1997;local;1998;seedling;seedling;juvenile;y;Sim;A;age;0,147945205;0,147945205;0,147945205;Biomass;Biomass;Total dry biomass;NA;NA;NA;10;P;0,76;0,76;Spearman
43;214;Huante.and.Ricon;1997;Huante.and.Ricon.1997;10.1007/s004420050353;http://link.springer.com/10.1007/s004420050353;glasshouse;control;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;10;growth;RGR(Mi);0,007;0,21;g.g-1.d-1;RGR(Mi);2,555;76,65;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1997;local;1998;seedling;seedling;juvenile;y;Sim;A;age;0,147945205;0,147945205;0,147945205;LAR;LAR;Leaf area ratio, leaf area:plant mass;11,61;37,11;m2.kg-1;10;O;0,05;0,05;Spearman
43;215;Huante.and.Ricon;1997;Huante.and.Ricon.1997;10.1007/s004420050353;http://link.springer.com/10.1007/s004420050353;glasshouse;control;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;10;growth;RGR(Mi);0,007;0,21;g.g-1.d-1;RGR(Mi);2,555;76,65;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1997;local;1998;seedling;seedling;juvenile;y;Sim;A;age;0,147945205;0,147945205;0,147945205;LMR;LMR;leaf mass ratio leaf mass:plant mass;0,33;0,62;g.g-1;10;O;-0,55;-0,55;Spearman
43;216;Huante.and.Ricon;1997;Huante.and.Ricon.1997;10.1007/s004420050353;http://link.springer.com/10.1007/s004420050353;glasshouse;control;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;10;growth;RGR(Mi);0,007;0,21;g.g-1.d-1;RGR(Mi);2,555;76,65;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1997;local;1998;seedling;seedling;juvenile;y;Sim;A;age;0,147945205;0,147945205;0,147945205;NARarea;NARarea;Rate of dry mass increment per unit leaf area;0,4;11,1;g.m-2.d-1;10;P;0,89;0,89;Spearman
43;217;Huante.and.Ricon;1997;Huante.and.Ricon.1997;10.1007/s004420050353;http://link.springer.com/10.1007/s004420050353;glasshouse;control;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;10;growth;RGR(Mi);0,007;0,21;g.g-1.d-1;RGR(Mi);2,555;76,65;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1997;local;1998;seedling;seedling;juvenile;y;Sim;A;age;0,147945205;0,147945205;0,147945205;Root:Shoot;Root:Shoot;Root shoot ratio;0,14;0,54;g.g-1;10;O;-0,42;-0,42;Spearman
44;218;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;mix.glasshouse.database;N_high;unstressed;Mexico;1;Chamela;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,031;0,157;g.g-1.d-1;RGR(Mi);11,315;57,305;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;Seedmass;Seedmass;dry seed mass;0,000013;3,8086;g;34;N;-0,62;-0,62;CoefRegR
44;219;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;mix.glasshouse.database;N_high;unstressed;Mexico;1;Chamela;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,031;0,157;g.g-1.d-1;RGR(Mi);11,315;57,305;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;WD;WD;wood density ;0,39;1,14;g.cm-3;34;O;-0,28;-0,28;CoefRegR
44;220;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;mix.glasshouse.database;N_low;stressed;Mexico;1;Chamela;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,021;0,103;g.g-1.d-1;RGR(Mi);7,665;37,595;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;Seedmass;Seedmass;dry seed mass;0,000013;3,8086;g;34;N;-0,54;-0,54;CoefRegR
44;221;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;mix.glasshouse.database;N_low;stressed;Mexico;1;Chamela;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,021;0,103;g.g-1.d-1;RGR(Mi);7,665;37,595;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;WD;WD;wood density ;0,39;1,14;g.cm-3;34;O;-0,29;-0,29;CoefRegR
44;222;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_high;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,031;0,157;g.g-1.d-1;RGR(Mi);11,315;57,305;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;Leaf Carbon;Leaf Carbon;Leaf Carbon;NA;NA;NA;34;N;-0,35;-0,35;CoefRegR
44;223;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_high;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,031;0,157;g.g-1.d-1;RGR(Mi);11,315;57,305;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;LA;LA;leaf area;18,45;2771,3;cm2;34;P;0,63;0,63;CoefRegR
44;224;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_high;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,031;0,157;g.g-1.d-1;RGR(Mi);11,315;57,305;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;LAR;LAR;Leaf area ratio, leaf area:plant mass;3,988;29,303;m2.kg-1;34;P;0,5;0,5;CoefRegR
44;225;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_high;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,031;0,157;g.g-1.d-1;RGR(Mi);11,315;57,305;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;LMR;LMR;leaf mass ratio leaf mass:plant mass;0,243;0,649;g.g-1;34;O;0,02;0,02;CoefRegR
44;226;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_high;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,031;0,157;g.g-1.d-1;RGR(Mi);11,315;57,305;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;Nmass;Nmass;leaf nitrogen content per mass;28,6;61;mg.g-1;34;O;-0,04;-0,04;CoefRegR
44;227;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_high;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,031;0,157;g.g-1.d-1;RGR(Mi);11,315;57,305;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;NARarea;NARarea;Rate of dry mass increment per unit leaf area;0,00019;0,00271;g.m-2.d-1;34;O;0,23;0,23;CoefRegR
44;228;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_high;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,031;0,157;g.g-1.d-1;RGR(Mi);11,315;57,305;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;Root:Shoot;Root:Shoot;Root shoot ratio;0,179;0,465;g.g-1;34;O;0,06;0,06;CoefRegR
44;229;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_high;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,031;0,157;g.g-1.d-1;RGR(Mi);11,315;57,305;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;Root:Shoot;Root:Shoot;Root shoot ratio;0,218;0,873;g.g-1;34;O;0,11;0,11;CoefRegR
44;230;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_high;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,031;0,157;g.g-1.d-1;RGR(Mi);11,315;57,305;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;SLA;SLA;Specific leaf area;138,22;473,42;cm2.g-1;34;P;0,6;0,6;CoefRegR
44;231;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_high;unstressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,031;0,157;g.g-1.d-1;RGR(Mi);11,315;57,305;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;SWR;SWR;stema weight ratio, stem mass:plant mass;NA;NA;NA;34;O;-0,04;-0,04;CoefRegR
44;232;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_low;stressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,021;0,103;g.g-1.d-1;RGR(Mi);7,665;37,595;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;Leaf Carbon;Leaf Carbon;Leaf Carbon;NA;NA;NA;34;O;0,11;0,11;CoefRegR
44;233;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_low;stressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,021;0,103;g.g-1.d-1;RGR(Mi);7,665;37,595;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;LA;LA;leaf area;3,83;414,96;cm2;34;P;0,41;0,41;CoefRegR
44;234;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_low;stressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,021;0,103;g.g-1.d-1;RGR(Mi);7,665;37,595;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;LAR;LAR;Leaf area ratio, leaf area:plant mass;5,23;23,489;m2.kg-1;34;P;0,5;0,5;CoefRegR
44;235;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_low;stressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,021;0,103;g.g-1.d-1;RGR(Mi);7,665;37,595;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;LMR;LMR;leaf mass ratio leaf mass:plant mass;0,193;0,5;g.g-1;34;O;0,24;0,24;CoefRegR
44;236;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_low;stressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,021;0,103;g.g-1.d-1;RGR(Mi);7,665;37,595;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;Nmass;Nmass;leaf nitrogen content per mass;21,4;45,6;mg.g-1;34;N;-0,41;-0,41;CoefRegR
44;237;Huante.et.al;1995;Huante.et.al.1995a;10.2307/2389982;http://www.jstor.org/stable/2389982;glasshouse;N_low;stressed;Mexico_Chamela;1;University;NA;NA;NA;NA;point;19:30:00/N;N;105:03:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;woody;;tropical seasonal forest;intersp;intersp;34;growth;RGR(Mi);0,021;0,103;g.g-1.d-1;RGR(Mi);7,665;37,595;g.g-1.yr-1;RGR = (ln Wt2-ln Wt1)/(t2-t1);local;1995;local;1995;seedling;seedling;juvenile;y;Sim;A;age;0,164383562;0,164383562;0,164383562;NARarea;NARarea;Rate of dry mass increment per unit leaf area;0,00021;0,00145;g.m-2.d-1;34;O;0,29;0,29;CoefRegR
